UTC Time, Parameter, Value
2021-09-08 02:03:35, SNR, 4528.935626433086
2021-09-08 02:03:45, SNR, 4036.460762069177
2021-09-08 02:03:55, SNR, 3764.5332975441065
2021-09-08 02:04:05, SNR, 4355.647455794368
2021-09-08 02:04:15, SNR, 4372.665515107908
2021-09-08 02:04:35, SNR, 4178.370925869612
2021-09-08 02:04:45, SNR, 3925.3012093781
2021-09-08 02:05:05, SNR, 3649.728770663936
2021-09-08 02:05:25, SNR, 4187.424334531579
2021-09-08 02:05:35, SNR, 4061.1313200407094
2021-09-08 02:05:45, SNR, 4050.677479366837
2021-09-08 02:05:55, SNR, 4544.677110057
2021-09-08 02:06:05, SNR, 4241.413435378085
2021-09-08 02:06:15, SNR, 4288.904340249673
2021-09-08 02:06:25, SNR, 4249.384240627538
2021-09-08 02:06:45, SNR, 4229.33885157886
2021-09-08 02:06:55, SNR, 4033.626544264527
2021-09-08 02:07:15, SNR, 3933.2499312445207
2021-09-08 02:07:45, SNR, 4397.7956237102735
2021-09-08 02:08:05, SNR, 3687.4505894439912
2021-09-08 02:08:15, SNR, 3955.9834535054897
2021-09-08 01:50:05, Doppler_noise, 0.003213826248725127
2021-09-08 01:50:55, Doppler_noise, -0.004479254753505302
2021-09-08 01:51:05, Doppler_noise, 0.00013735138304582506
2021-09-08 01:51:15, Doppler_noise, -0.000365375254546052
2021-09-08 01:51:25, Doppler_noise, -0.004991950833073132
2021-09-08 01:51:35, Doppler_noise, 0.0010306955937267048
2021-09-08 01:51:45, Doppler_noise, 0.003090446231794885
2021-09-08 01:51:55, Doppler_noise, 0.0002871999304261408
2021-09-08 01:52:25, Doppler_noise, -0.003927055607050534
2021-09-08 01:52:35, Doppler_noise, -0.002358398492560809
2021-09-08 01:52:45, Doppler_noise, 0.006267158109039883
2021-09-08 01:53:05, Doppler_noise, -0.0025107665534278567
2021-09-08 01:53:25, Doppler_noise, -0.0010621139181239414
2021-09-08 01:53:35, Doppler_noise, -0.009029474114981895
2021-09-08 01:53:45, Doppler_noise, -0.006119016126945097
2021-09-08 01:53:55, Doppler_noise, -7.316712071769872e-06
2021-09-08 01:54:15, Doppler_noise, -0.0068287318324564686
2021-09-08 01:54:55, Doppler_noise, -0.003398014282765871
2021-09-08 01:55:15, Doppler_noise, -0.008536905709433995
2021-09-08 01:55:25, Doppler_noise, -0.0034414144262200352
2021-09-08 01:55:35, Doppler_noise, -0.003628159655136187
2021-09-08 01:55:45, Doppler_noise, -0.0006041919889412384
2021-09-08 01:55:55, Doppler_noise, 0.00429308537752604
2021-09-08 01:56:05, Doppler_noise, -0.0013624828045522008
2021-09-08 01:56:25, Doppler_noise, -0.007290815972964992
2021-09-08 01:56:35, Doppler_noise, 0.0053059408813851405
2021-09-08 01:56:55, Doppler_noise, 0.0026995513578640384
2021-09-08 01:57:05, Doppler_noise, 0.0012568560267709472
2021-09-08 01:57:15, Doppler_noise, 0.004847677549605578
2021-09-08 01:57:25, Doppler_noise, 0.0019720047913551757
2021-09-08 01:57:35, Doppler_noise, -0.0015157565781009907
2021-09-08 01:57:45, Doppler_noise, 0.0069053136875254495
2021-09-08 01:57:55, Doppler_noise, 0.00226766296873393
2021-09-08 01:58:05, Doppler_noise, -0.0041285897879106415
2021-09-08 01:58:15, Doppler_noise, 0.0023362686602013127
2021-09-08 01:58:35, Doppler_noise, -0.0028892456708717877
2021-09-08 01:58:45, Doppler_noise, -0.0009736083379721094
2021-09-08 01:59:05, Doppler_noise, -0.005992050896679757
2021-09-08 01:59:15, Doppler_noise, -0.005640194560783129
2021-09-08 01:59:35, Doppler_noise, 0.0022369928382204307
2021-09-08 01:59:55, Doppler_noise, 0.002925904665062262
2021-09-08 02:00:15, Doppler_noise, 0.006368855617211011
2021-09-08 02:00:35, Doppler_noise, 0.002638982873577333
2021-09-08 02:00:45, Doppler_noise, -0.006357960571676813
2021-09-08 02:00:55, Doppler_noise, -0.007345064067862949
2021-09-08 02:01:15, Doppler_noise, -0.0027186050299405906
2021-09-08 02:01:45, Doppler_noise, 0.0019033177893561517
2021-09-08 02:01:55, Doppler_noise, -0.0007405934651387724
2021-09-08 02:02:05, Doppler_noise, 0.0051574939244574125
2021-09-08 02:02:25, Doppler_noise, 0.0023877050125520327
2021-09-08 02:02:35, Doppler_noise, -0.008141153564565684
2021-09-08 02:02:45, Doppler_noise, -0.0067970841323585765
2021-09-08 02:03:05, Doppler_noise, 0.002310247647756114
2021-09-08 02:03:15, Doppler_noise, -0.0051725672749398655
2021-09-08 02:03:25, Doppler_noise, 0.0038724279139614737
2021-09-08 02:03:35, Doppler_noise, 0.004288315725716529
2021-09-08 02:03:45, Doppler_noise, -0.0019562270393862487
2021-09-08 02:04:05, Doppler_noise, -0.008064156651357735
2021-09-08 02:04:35, Doppler_noise, 0.0022193456892409813
2021-09-08 02:04:45, Doppler_noise, -0.007121222948171634
2021-09-08 02:05:05, Doppler_noise, -0.0008786601559904738
2021-09-08 02:05:25, Doppler_noise, 0.000898278499562366
2021-09-08 02:05:45, Doppler_noise, -0.002146254352055621
2021-09-08 02:05:55, Doppler_noise, -0.0005583301303886401
2021-09-08 02:06:05, Doppler_noise, 0.00589392314361703
2021-09-08 02:06:25, Doppler_noise, -0.005543202824924265
2021-09-08 02:06:45, Doppler_noise, -0.0016078850410394807
2021-09-08 02:06:55, Doppler_noise, -0.009647141085679321
2021-09-08 02:07:15, Doppler_noise, -0.0054942811774481015
2021-09-08 02:07:35, Doppler_noise, 0.004388885237062823
2021-09-08 02:07:45, Doppler_noise, -0.00599490234139921
2021-09-08 02:08:15, Doppler_noise, -0.0072684041417687695
2021-09-08 01:50:05, Freq_Detection, 10363594.897795841
2021-09-08 01:50:35, Freq_Detection, 10363640.443300497
2021-09-08 01:50:55, Freq_Detection, 10363671.306805266
2021-09-08 01:51:05, Freq_Detection, 10363686.884357367
2021-09-08 01:51:15, Freq_Detection, 10363702.552797146
2021-09-08 01:51:25, Freq_Detection, 10363718.31289868
2021-09-08 01:51:35, Freq_Detection, 10363734.179215329
2021-09-08 01:51:45, Freq_Detection, 10363750.136916948
2021-09-08 01:51:55, Freq_Detection, 10363766.184887083
2021-09-08 01:52:25, Freq_Detection, 10363814.901643436
2021-09-08 01:52:35, Freq_Detection, 10363831.332381096
2021-09-08 01:52:45, Freq_Detection, 10363847.864250114
2021-09-08 01:53:05, Freq_Detection, 10363881.183357816
2021-09-08 01:53:15, Freq_Detection, 10363897.99783926
2021-09-08 01:53:25, Freq_Detection, 10363914.886531776
2021-09-08 01:53:35, Freq_Detection, 10363931.86911335
2021-09-08 01:53:45, Freq_Detection, 10363948.955431432
2021-09-08 01:53:55, Freq_Detection, 10363966.13761224
2021-09-08 01:54:15, Freq_Detection, 10364000.760132248
2021-09-08 01:54:55, Freq_Detection, 10364071.125673408
2021-09-08 01:55:15, Freq_Detection, 10364106.850279115
2021-09-08 01:55:25, Freq_Detection, 10364124.856769027
2021-09-08 01:55:35, Freq_Detection, 10364142.948747534
2021-09-08 01:55:45, Freq_Detection, 10364161.134526387
2021-09-08 01:55:55, Freq_Detection, 10364179.412588375
2021-09-08 01:56:05, Freq_Detection, 10364197.770328904
2021-09-08 01:56:15, Freq_Detection, 10364216.213822572
2021-09-08 01:56:25, Freq_Detection, 10364234.761179952
2021-09-08 01:56:35, Freq_Detection, 10364253.406809857
2021-09-08 01:56:55, Freq_Detection, 10364290.93869129
2021-09-08 01:57:05, Freq_Detection, 10364309.838361029
2021-09-08 01:57:15, Freq_Detection, 10364328.832083963
2021-09-08 01:57:25, Freq_Detection, 10364347.908192169
2021-09-08 01:57:35, Freq_Detection, 10364367.072373396
2021-09-08 01:57:45, Freq_Detection, 10364386.336983183
2021-09-08 01:57:55, Freq_Detection, 10364405.6768898
2021-09-08 01:58:05, Freq_Detection, 10364425.10323044
2021-09-08 01:58:15, Freq_Detection, 10364444.630463084
2021-09-08 01:58:35, Freq_Detection, 10364483.93022493
2021-09-08 01:58:45, Freq_Detection, 10364503.716042647
2021-09-08 01:59:05, Freq_Detection, 10364543.540860193
2021-09-08 01:59:15, Freq_Detection, 10364563.586835412
2021-09-08 01:59:25, Freq_Detection, 10364583.732270429
2021-09-08 01:59:35, Freq_Detection, 10364603.946602184
2021-09-08 01:59:55, Freq_Detection, 10364644.64569362
2021-09-08 02:00:15, Freq_Detection, 10364685.692854227
2021-09-08 02:00:35, Freq_Detection, 10364727.07697642
2021-09-08 02:00:45, Freq_Detection, 10364747.890591504
2021-09-08 02:00:55, Freq_Detection, 10364768.7978148
2021-09-08 02:01:05, Freq_Detection, 10364789.787713686
2021-09-08 02:01:15, Freq_Detection, 10364810.875086311
2021-09-08 02:01:45, Freq_Detection, 10364874.627121609
2021-09-08 02:01:55, Freq_Detection, 10364896.043310499
2021-09-08 02:02:05, Freq_Detection, 10364917.552659484
2021-09-08 02:02:25, Freq_Detection, 10364960.810101664
2021-09-08 02:02:35, Freq_Detection, 10364982.556064086
2021-09-08 02:02:45, Freq_Detection, 10365004.397977917
2021-09-08 02:03:05, Freq_Detection, 10365048.33993031
2021-09-08 02:03:15, Freq_Detection, 10365070.42445999
2021-09-08 02:03:25, Freq_Detection, 10365092.609070312
2021-09-08 02:03:35, Freq_Detection, 10365114.868475042
2021-09-08 02:03:45, Freq_Detection, 10365137.20451435
2021-09-08 02:03:55, Freq_Detection, 10365159.619026046
2021-09-08 02:04:05, Freq_Detection, 10365182.132349096
2021-09-08 02:04:15, Freq_Detection, 10365204.719568692
2021-09-08 02:04:35, Freq_Detection, 10365250.165091828
2021-09-08 02:04:45, Freq_Detection, 10365272.99515044
2021-09-08 02:05:05, Freq_Detection, 10365318.927320447
2021-09-08 02:05:25, Freq_Detection, 10365365.18371746
2021-09-08 02:05:35, Freq_Detection, 10365388.440352747
2021-09-08 02:05:45, Freq_Detection, 10365411.763019895
2021-09-08 02:05:55, Freq_Detection, 10365435.178380027
2021-09-08 02:06:05, Freq_Detection, 10365458.680178871
2021-09-08 02:06:15, Freq_Detection, 10365482.258989284
2021-09-08 02:06:25, Freq_Detection, 10365505.903687589
2021-09-08 02:06:45, Freq_Detection, 10365553.46746088
2021-09-08 02:06:55, Freq_Detection, 10365577.360885615
2021-09-08 02:07:15, Freq_Detection, 10365625.410482392
2021-09-08 02:07:35, Freq_Detection, 10365673.78840507
2021-09-08 02:07:45, Freq_Detection, 10365698.082731767
2021-09-08 02:08:05, Freq_Detection, 10365746.946699591
2021-09-08 02:08:15, Freq_Detection, 10365771.477008319
