UTC Time, Parameter, Value
2021-09-15 00:40:25, SNR, 468.5738785698589
2021-09-15 00:40:35, SNR, 452.7746874109866
2021-09-15 00:40:45, SNR, 460.082333551905
2021-09-15 00:40:55, SNR, 406.51855942289166
2021-09-15 00:41:05, SNR, 510.32140368141904
2021-09-15 00:41:15, SNR, 509.4146502186584
2021-09-15 00:41:35, SNR, 431.0703471154969
2021-09-15 00:41:45, SNR, 553.1762401968074
2021-09-15 00:41:55, SNR, 445.7672742255228
2021-09-15 00:42:05, SNR, 395.4205206390124
2021-09-15 00:42:25, SNR, 418.1760915760789
2021-09-15 00:42:35, SNR, 422.42629933468726
2021-09-15 00:42:45, SNR, 385.1363083497856
2021-09-15 00:42:55, SNR, 472.13691915233386
2021-09-15 00:43:05, SNR, 437.05629306813114
2021-09-15 00:43:15, SNR, 384.0968659699351
2021-09-15 00:43:35, SNR, 420.28257924938794
2021-09-15 00:43:45, SNR, 454.6523406683838
2021-09-15 00:43:55, SNR, 462.9549694169759
2021-09-15 00:44:15, SNR, 432.5780924462583
2021-09-15 00:44:45, SNR, 480.8600367153672
2021-09-15 00:44:55, SNR, 450.6625355346876
2021-09-15 00:45:05, SNR, 508.15501550631296
2021-09-15 00:45:15, SNR, 473.0719461460779
2021-09-15 00:45:25, SNR, 415.47576356524826
2021-09-15 00:45:35, SNR, 442.4105424268981
2021-09-15 00:45:45, SNR, 422.57261784824607
2021-09-15 00:45:55, SNR, 493.1793944003705
2021-09-15 00:46:05, SNR, 486.6192254459188
2021-09-15 00:46:15, SNR, 349.14974840625445
2021-09-15 00:46:25, SNR, 429.70977431716153
2021-09-15 00:46:35, SNR, 396.5705777777619
2021-09-15 00:46:45, SNR, 472.1273538788382
2021-09-15 00:46:55, SNR, 528.7280896582896
2021-09-15 00:47:05, SNR, 542.1982965795568
2021-09-15 00:47:25, SNR, 484.99983792959614
2021-09-15 00:47:35, SNR, 558.6667327992441
2021-09-15 00:47:45, SNR, 354.22788009314974
2021-09-15 00:47:55, SNR, 405.73777346096995
2021-09-15 00:48:05, SNR, 563.041584761579
2021-09-15 00:48:15, SNR, 502.8708676426852
2021-09-15 00:48:35, SNR, 483.2421250657979
2021-09-15 00:48:55, SNR, 383.561995546202
2021-09-15 00:49:15, SNR, 514.2686506515215
2021-09-15 00:49:25, SNR, 494.79044082359167
2021-09-15 00:49:45, SNR, 391.1838509845927
2021-09-15 00:49:55, SNR, 513.0244691325012
2021-09-15 00:50:05, SNR, 538.0329010101624
2021-09-15 00:50:15, SNR, 565.4445173543645
2021-09-15 00:50:25, SNR, 370.8204353674775
2021-09-15 00:50:45, SNR, 425.17324429757247
2021-09-15 00:50:55, SNR, 393.08167779964856
2021-09-15 00:51:15, SNR, 411.3520578749308
2021-09-15 00:51:45, SNR, 346.49969425683884
2021-09-15 00:52:15, SNR, 570.5327840889389
2021-09-15 00:52:25, SNR, 348.73123595232187
2021-09-15 00:52:35, SNR, 465.74864879999376
2021-09-15 00:52:45, SNR, 486.18611690720167
2021-09-15 00:53:05, SNR, 387.4815890088877
2021-09-15 00:53:15, SNR, 552.3440365860831
2021-09-15 00:53:25, SNR, 339.09661591072023
2021-09-15 00:53:55, SNR, 550.547125396281
2021-09-15 00:54:15, SNR, 401.3167967714591
2021-09-15 00:54:25, SNR, 483.81594983221026
2021-09-15 00:54:35, SNR, 338.43604881139964
2021-09-15 00:54:45, SNR, 336.7732313783533
2021-09-15 00:54:55, SNR, 345.4106571549769
2021-09-15 00:55:05, SNR, 407.5002059044785
2021-09-15 00:55:15, SNR, 485.4694685457585
2021-09-15 00:55:25, SNR, 444.2393698351552
2021-09-15 00:55:35, SNR, 339.14626427547034
2021-09-15 00:56:05, SNR, 410.0722345523501
2021-09-15 00:56:35, SNR, 434.6336954438474
2021-09-15 00:56:45, SNR, 352.1324324613958
2021-09-15 00:56:55, SNR, 322.42257615271234
2021-09-15 00:57:05, SNR, 335.07234545737555
2021-09-15 00:57:15, SNR, 362.4063271490604
2021-09-15 00:57:55, SNR, 321.567442232441
2021-09-15 00:58:05, SNR, 463.7743494388973
2021-09-15 01:00:05, SNR, 429.72736682137935
2021-09-15 01:00:45, SNR, 485.753646168744
2021-09-15 01:00:55, SNR, 397.148065320538
2021-09-15 01:01:05, SNR, 328.832929803926
2021-09-15 01:01:15, SNR, 431.3700460017454
2021-09-15 01:01:25, SNR, 515.1042881931083
2021-09-15 01:01:35, SNR, 450.2254560391572
2021-09-15 01:01:55, SNR, 415.0756047657304
2021-09-15 01:02:05, SNR, 475.26186758811616
2021-09-15 01:02:15, SNR, 407.46271517360015
2021-09-15 01:02:25, SNR, 392.2651014480787
2021-09-15 01:02:35, SNR, 326.5037963873647
2021-09-15 01:03:15, SNR, 333.05657508491487
2021-09-15 01:03:35, SNR, 449.2326210560121
2021-09-15 01:03:45, SNR, 417.78206924797945
2021-09-15 01:03:55, SNR, 345.832697661113
2021-09-15 01:04:15, SNR, 322.31420880220514
2021-09-15 01:04:25, SNR, 490.1234656521241
2021-09-15 01:04:45, SNR, 394.4050259563387
2021-09-15 01:04:55, SNR, 510.4740988597196
2021-09-15 01:05:15, SNR, 418.4858002189366
2021-09-15 01:05:25, SNR, 428.5255447037265
2021-09-15 01:05:55, SNR, 361.24866112859144
2021-09-15 01:06:05, SNR, 379.3867523275287
2021-09-15 01:06:15, SNR, 387.2242720264634
2021-09-15 01:06:35, SNR, 424.356302806497
2021-09-15 01:06:45, SNR, 569.6317702657748
2021-09-15 01:07:15, SNR, 397.81592017165343
2021-09-15 01:07:25, SNR, 443.35348208904054
2021-09-15 01:07:35, SNR, 404.02777996486714
2021-09-15 01:07:45, SNR, 450.58925042332686
2021-09-15 01:07:55, SNR, 366.82154447298154
2021-09-15 01:08:15, SNR, 353.3510762198621
2021-09-15 01:08:25, SNR, 398.93359446472647
2021-09-15 01:08:55, SNR, 362.39802418646474
2021-09-15 01:09:15, SNR, 484.0531134224447
2021-09-15 01:09:25, SNR, 532.8209002129361
2021-09-15 01:09:35, SNR, 430.2520844289375
2021-09-15 01:10:05, SNR, 407.63292458498944
2021-09-15 01:10:15, SNR, 379.5379910753604
2021-09-15 01:10:25, SNR, 441.31937952529233
2021-09-15 01:10:35, SNR, 377.55952528734167
2021-09-15 01:10:45, SNR, 405.7018888883617
2021-09-15 01:10:55, SNR, 445.58244268728566
2021-09-15 01:11:05, SNR, 355.106403151342
2021-09-15 01:11:15, SNR, 386.5157026138938
2021-09-15 01:11:25, SNR, 411.5437849828813
2021-09-15 01:11:45, SNR, 497.4878783163899
2021-09-15 01:11:55, SNR, 347.1283307518616
2021-09-15 01:12:05, SNR, 445.6107597973714
2021-09-15 01:12:35, SNR, 371.26443665328213
2021-09-15 01:12:45, SNR, 450.9794310313295
2021-09-15 01:13:05, SNR, 415.8133053673652
2021-09-15 01:13:15, SNR, 395.5005847490244
2021-09-15 01:13:25, SNR, 517.5434008953267
2021-09-15 01:13:45, SNR, 349.43680071955697
2021-09-15 01:13:55, SNR, 435.4005940236344
2021-09-15 01:14:15, SNR, 462.41543608675136
2021-09-15 01:14:35, SNR, 414.5579086388612
2021-09-15 01:14:45, SNR, 407.2557416682204
2021-09-15 01:14:55, SNR, 409.52141377355485
2021-09-15 01:15:05, SNR, 359.2825901935973
2021-09-15 01:15:15, SNR, 479.3705208885534
2021-09-15 01:15:25, SNR, 419.98232607152806
2021-09-15 01:15:45, SNR, 412.0454514776704
2021-09-15 01:15:55, SNR, 483.00640067983886
2021-09-15 01:16:15, SNR, 420.0383889073077
2021-09-15 01:16:25, SNR, 326.5449068610151
2021-09-15 01:16:45, SNR, 398.2965501063192
2021-09-15 01:16:55, SNR, 379.2560789254596
2021-09-15 01:17:05, SNR, 405.9701553916444
2021-09-15 01:17:15, SNR, 539.8318355449574
2021-09-15 01:17:25, SNR, 350.26639329756983
2021-09-15 01:17:35, SNR, 474.55440259265583
2021-09-15 01:17:45, SNR, 411.93582756922103
2021-09-15 01:18:15, SNR, 500.4864202076095
