UTC Time, Parameter, Value
2021-09-08 03:31:25, SNR, 16552.79513256979
2021-09-08 03:31:35, SNR, 15613.861121880387
2021-09-08 03:31:45, SNR, 17480.11217067808
2021-09-08 03:32:05, SNR, 15764.146535863634
2021-09-08 03:32:25, SNR, 15379.485280946585
2021-09-08 03:32:35, SNR, 15410.177401873112
2021-09-08 03:32:45, SNR, 15127.531087806954
2021-09-08 03:32:55, SNR, 15474.631320861148
2021-09-08 03:33:15, SNR, 15043.052090219033
2021-09-08 03:33:25, SNR, 17260.53988412993
2021-09-08 03:33:35, SNR, 15962.031978242016
2021-09-08 03:33:55, SNR, 16716.321498290858
2021-09-08 03:34:15, SNR, 16361.773639868408
2021-09-08 03:34:25, SNR, 15258.781898192296
2021-09-08 03:34:35, SNR, 16221.564803490915
2021-09-08 03:34:45, SNR, 15354.986335640244
2021-09-08 03:35:05, SNR, 14294.864186229095
2021-09-08 03:35:15, SNR, 15995.746386582648
2021-09-08 03:35:25, SNR, 14445.787786143996
2021-09-08 03:35:35, SNR, 14258.998217444743
2021-09-08 03:35:45, SNR, 17123.00078414729
2021-09-08 03:35:55, SNR, 16627.43740326725
2021-09-08 03:36:15, SNR, 15301.100242678216
2021-09-08 03:36:35, SNR, 15498.216734893675
2021-09-08 03:36:45, SNR, 16193.278062662355
2021-09-08 03:37:05, SNR, 15826.220975226366
2021-09-08 03:37:15, SNR, 14725.224928571257
2021-09-08 03:37:25, SNR, 15927.305357637471
2021-09-08 03:37:35, SNR, 15682.827350060928
2021-09-08 03:37:45, SNR, 15939.271888802135
2021-09-08 03:37:55, SNR, 15699.096968192396
2021-09-08 03:38:15, SNR, 15947.25603149972
2021-09-08 03:38:25, SNR, 14873.356245930683
2021-09-08 03:38:35, SNR, 15843.490551014504
2021-09-08 03:39:15, SNR, 14689.30602643307
2021-09-08 03:39:25, SNR, 15474.145652020472
2021-09-08 03:39:35, SNR, 16291.91919128962
2021-09-08 03:39:45, SNR, 15299.395583422523
2021-09-08 03:39:55, SNR, 17696.61280643814
2021-09-08 03:40:05, SNR, 16236.531324867516
2021-09-08 03:40:15, SNR, 14448.291843479232
2021-09-08 03:40:35, SNR, 15094.510756010728
2021-09-08 03:40:45, SNR, 15352.377681919039
2021-09-08 03:40:55, SNR, 15920.248664246363
2021-09-08 03:41:15, SNR, 16196.247607819265
2021-09-08 03:41:25, SNR, 16457.518476158995
2021-09-08 03:41:35, SNR, 17777.74531115053
2021-09-08 03:41:45, SNR, 15873.730148558696
2021-09-08 03:42:05, SNR, 16342.000306606593
2021-09-08 03:42:25, SNR, 16737.202117006975
2021-09-08 03:42:45, SNR, 16300.033580634972
2021-09-08 03:43:25, SNR, 15579.721267951512
2021-09-08 03:43:35, SNR, 16287.964693877684
2021-09-08 03:43:45, SNR, 14702.73826862245
2021-09-08 03:43:55, SNR, 15342.515797673226
2021-09-08 03:44:15, SNR, 16940.38359182754
2021-09-08 03:44:25, SNR, 15875.559624668624
2021-09-08 03:44:35, SNR, 15815.617811700815
2021-09-08 03:44:45, SNR, 16337.816028005864
2021-09-08 03:46:15, SNR, 15455.433751152077
2021-09-08 03:46:25, SNR, 16686.671565794866
2021-09-08 03:46:35, SNR, 16934.214445893373
2021-09-08 03:46:45, SNR, 15209.384069755037
2021-09-08 03:46:55, SNR, 16462.398047588926
2021-09-08 03:47:45, SNR, 16486.16705259167
2021-09-08 03:47:55, SNR, 14556.85999547794
2021-09-08 03:48:05, SNR, 15743.65550057046
2021-09-08 03:48:15, SNR, 15165.2688307459
2021-09-08 03:10:05, Doppler_noise, 0.008279785641548187
2021-09-08 03:10:25, Doppler_noise, -0.002734028850454706
2021-09-08 03:10:35, Doppler_noise, 0.005529059222112664
